5.04141	-2.81803	3.62656	1.25259	6.46066	3.18529	-0.000788505	-11.112	0.423768	-4.83143	3.23704	-0.964224	4.99685	2.04907	
19.088	-3.12195	2.82327	4.47989	2.69542	0.2936	3.45996	0.178877	3.21056	-7.29508	-1.10277	-4.61781	-2.59179	0.771509	
23.8506	-1.36608	1.33716	7.67096	2.20779	-1.69807	2.62507	2.21987	4.06206	-4.75974	-6.03088	2.79924	5.8746	3.66384	
25.0947	-1.9413	1.74126	3.99759	-1.40879	-6.10177	0.0118386	0.535531	4.26775	7.15136	-1.15892	4.02351	-0.387234	-3.324	
27.6008	-2.2123	1.21347	3.7835	-4.30378	0.969392	-2.06276	-0.578038	-3.1134	-1.61979	-0.733349	-3.03921	0.0413341	-3.23423	
29.3094	-1.26436	2.10228	2.22	-1.55675	-5.28761	-0.896193	3.3141	-3.78583	-5.62157	-0.944273	-0.496149	-0.0707182	-3.33505	
31.3678	-0.693888	1.59969	5.77861	-0.923868	-3.30414	-2.65475	-0.451128	4.7729	-0.80494	6.04277	-3.03587	1.91673	1.77237	
31.3278	-3.35662	-0.569152	5.70733	3.86181	-2.16175	0.517485	6.36172	7.17124	5.36863	9.63204	3.26521	4.35466	2.87968	
32.883	-2.12287	3.40908	8.50052	2.92892	-0.0305634	-2.4483	2.79378	1.06783	-3.68268	-1.84119	-1.15613	0.728714	2.73568	
33.424	-1.03848	1.63027	8.98764	3.32209	0.238788	-0.757858	-2.91846	0.865175	3.43052	3.04043	2.74248	0.58238	-1.04309	
34.892	-1.02722	1.58843	6.51973	-0.431635	-0.813048	2.00725	-2.67997	-4.196	0.932178	-1.11553	4.46551	3.82362	4.04881	
35.8843	-2.07872	3.2404	2.85625	-1.61447	-3.64334	-3.24921	-2.89975	1.74473	1.02987	5.47911	2.03795	-2.02312	8.27712	
36.0259	-1.8917	3.90826	6.42215	4.37189	-1.67396	7.86568	-0.0165131	0.158611	0.739007	3.10846	-1.33281	-3.1492	0.692841	
37.1502	-0.0504523	0.281006	6.42634	4.28189	0.920696	0.73175	-0.788758	-1.33805	-1.21367	2.10475	-0.288373	0.68524	3.87172	
37.5938	-0.125759	3.68687	4.64915	-3.69225	-5.06937	-1.11207	4.02353	4.5305	4.94598	5.48744	-1.38841	-2.76722	1.95737	
37.846	0.25361	4.12854	8.76264	1.69282	-4.85964	-1.38498	0.0663074	5.45386	-0.680176	-1.70465	-5.37653	-2.91654	1.89495	
38.9523	-1.26229	3.9847	8.03681	1.03435	-4.20869	-1.49409	-3.4926	-4.89538	-2.56905	-0.83647	7.74004	-4.63715	-0.366572	
39.1978	-1.89542	2.18964	8.5612	-0.101848	0.112442	3.87526	1.84926	-1.32226	-4.90281	-1.6124	-4.54139	-2.65909	-2.67132	
38.7184	-0.709958	3.09513	7.07782	5.59275	-1.2074	2.35151	2.95125	7.18525	2.01909	-3.16651	-1.11589	2.94144	-3.1467	
39.8765	-2.00002	2.6202	5.7819	3.61973	-0.69608	1.53673	2.69574	6.69103	0.280862	1.30775	4.252	0.781682	3.35452	
40.5167	-0.814377	1.48324	5.16293	3.94816	3.49196	0.848608	-3.97623	2.82954	-4.49069	-3.33776	-0.562099	1.37937	1.92559	
39.9475	-2.85401	-0.590657	3.99079	-1.06018	-0.810246	-2.9918	-6.44658	0.562158	6.13884	0.0025596	-3.00985	0.466009	0.575075	
41.3749	-0.774619	2.63211	5.62724	0.979054	-3.06183	0.86968	2.8202	0.423659	-3.12291	-4.23162	1.27107	3.60721	2.42625	
41.3855	-2.43149	1.7014	5.52285	4.25239	1.75451	2.32203	-0.232005	-0.0399445	-2.8107	-4.15756	-7.31669	-0.578081	4.60285	
41.6571	-2.02805	0.688107	7.12582	1.31682	-1.68786	-0.791104	-1.15258	0.418044	4.19966	-4.53965	-2.89518	3.89197	6.71359	
41.4234	-1.90688	3.20854	5.88491	1.61253	-0.121091	-3.63787	0.506793	-7.4141	-0.193178	0.0212955	-3.37005	-2.29089	1.82885	
42.6937	-1.04055	5.05889	7.19979	3.22537	4.82537	0.198697	-2.31743	-1.71381	-4.64238	3.22946	3.52673	0.96299	-1.66116	
42.6262	-0.953038	2.93928	6.80597	3.32989	1.58088	2.38643	-0.390983	4.55585	-0.146161	2.22687	2.38008	0.227779	-2.81161	
42.696	-0.205678	4.64477	7.80697	-1.0717	-1.10392	2.37578	-0.718629	-0.144613	-3.30969	1.76645	-0.454919	4.01841	-4.39846	
42.0307	-2.41318	0.961615	4.57401	0.58251	-0.268243	0.368746	-3.43065	0.374327	-4.14287	0.0766452	-2.23594	4.57775	0.995489	
42.286	-0.630428	2.32187	3.2639	2.20764	-0.9283	-1.529	-4.19792	-6.13016	-6.14463	-0.0829732	1.44322	1.73946	-0.414491	
43.1149	-1.94709	1.26059	7.92147	4.54128	-4.36967	-2.30118	-0.106532	-2.74519	-0.201565	0.624834	1.60143	-3.61816	-0.52221	
42.5964	-2.71485	2.33366	6.40719	2.18225	2.63882	-4.44879	-3.48928	-8.06799	-1.26677	-7.60899	-2.14938	2.30475	1.24809	
42.025	-2.04068	4.68856	8.268	5.8408	3.33538	6.26566	0.0529401	-0.713365	-1.47982	-0.862076	0.83228	1.2557	-3.43729	
41.949	-1.92783	5.46783	7.4183	1.76041	-1.9451	6.95339	0.372354	2.70499	0.613273	-1.82607	2.09061	1.50332	-4.16993	
42.9488	-1.45072	3.8191	7.98033	2.19409	-1.49993	-1.14303	-0.617392	-2.82342	-1.22251	2.15482	-0.0441684	2.83589	0.986792	
42.553	-1.68018	3.48228	4.49616	5.51397	1.99977	-5.52535	3.67634	-0.443363	-1.04317	4.4084	-6.60343	-1.72988	3.33174	
43.0204	-1.5921	4.34657	6.14283	5.48824	1.61317	1.24674	2.35096	-1.93493	-2.29934	1.51531	-0.98482	1.10541	-0.636214	
45.5196	-8.14537	7.3663	6.08222	-2.1717	2.22884	2.32373	-4.79456	5.10397	-3.56354	1.84782	1.86573	5.58385	1.94531	
51.2948	-11.5187	15.3342	11.8751	-5.27092	7.02995	8.97013	-2.38602	11.9925	-4.78683	-3.70705	2.44059	8.29678	-2.91969	
51.6787	-10.8122	13.0821	11.4863	-7.06991	3.68968	0.127479	-4.66551	13.5291	-2.79017	4.4615	-0.597602	-2.45637	0.344233	
