8.89086	-4.0814	-0.664345	2.28274	1.42096	-1.35446	8.72183	1.57744	-1.40794	-1.77277	-1.28572	1.37882	-2.2424	-6.33197	
22.6407	-3.36353	1.97108	5.91615	5.78936	-2.27998	4.35469	-1.52092	-1.58662	3.2337	2.54915	-2.45459	-2.91471	-1.18803	
27.4962	-3.08044	3.95759	6.95194	2.80173	-8.62397	-3.42859	-0.228512	-4.019	5.19345	6.17198	1.57607	-5.78981	-3.63722	
29.911	-0.587611	5.70098	3.95691	3.89161	-8.70403	-2.3335	1.23304	-7.66929	-5.73137	-4.06725	-7.7327	-1.54138	-0.242695	
32.2304	-1.91816	5.26704	3.51687	1.93532	-9.93881	-1.68899	4.36201	0.192314	-3.68797	-1.68138	-2.8691	-0.637117	-5.257	
32.5123	-1.60479	7.02134	2.98259	3.11089	-9.44663	-6.28636	1.35484	-0.528228	2.01212	2.59362	-2.55302	3.32976	0.839314	
34.0687	-3.26752	3.02629	3.48285	8.7972	-3.98252	-3.49416	-1.30273	-1.36823	0.100997	1.23172	2.45463	-2.85306	3.01201	
34.5226	-4.1414	3.89165	-0.469494	2.70628	-1.5787	-2.79885	0.62959	-8.81334	-3.23351	3.75652	-4.60562	-0.664021	2.85312	
36.3358	-2.91508	1.85748	-0.0925815	2.80236	-1.57446	0.916303	2.11579	-2.5989	3.78589	0.0558286	-7.02798	-1.21704	2.00008	
36.2935	-2.90323	6.89253	7.54832	0.316393	-5.78992	-1.1877	2.25908	-0.355763	3.87174	4.84635	1.24871	-5.80942	1.83504	
36.3191	-3.35717	3.91145	0.134826	2.29321	-4.96317	-1.20674	1.37851	4.57421	4.03985	-2.98212	-0.859228	-3.21996	2.04942	
37.6569	-3.63645	3.19882	4.39411	-1.10607	-5.58941	-0.999548	-1.9547	2.90159	8.8208	-2.24746	-0.670111	-1.09355	-1.27685	
37.2648	-3.34493	4.44205	0.928248	1.82673	-3.51538	4.37921	-4.32209	2.71724	2.58609	-4.96442	1.27339	4.96695	6.10273	
39.5022	-3.12569	6.7175	3.50388	0.916091	-7.08415	-0.0512886	1.43945	1.01264	-1.79002	-6.52094	-2.52116	0.118656	4.03918	
38.8778	-3.28505	4.35319	3.1632	-0.610779	-3.58742	-1.85774	4.12056	0.829694	6.26479	-4.50058	-2.82075	3.44361	-1.37883	
38.5616	-3.29521	2.74811	0.128359	3.41263	-6.10546	5.35213	8.6531	-0.521144	8.72948	3.82222	-0.453386	2.12966	-0.712351	
