3.00587	-4.08583	1.7172	0.606475	1.84036	0.0286329	-11.7913	1.57269	11.2154	-0.389538	1.42625	11.3299	3.96254	0.409317	
17.3688	-6.28077	2.3623	8.11943	4.19422	-4.73206	-9.53194	0.809072	9.34312	0.0973094	-5.47103	-4.4701	1.38191	6.30919	
22.4842	-4.50137	4.03426	2.60385	-2.65778	-1.56316	-1.32748	0.674317	4.95589	-1.0573	-1.49288	0.835219	1.06545	8.86201	
25.7599	-3.04687	0.745887	1.20902	-0.575633	3.89603	-3.99974	-4.29901	2.82611	-1.61651	2.09085	2.04497	1.45061	-0.123276	
27.0888	-1.12939	2.64049	2.86572	0.788072	-2.37498	-3.36927	-7.13674	1.86713	8.24144	3.31033	-0.749584	2.53082	-0.294093	
29.6745	-0.977143	3.58731	6.11757	1.47138	-4.54661	-0.919446	-2.03535	2.92269	4.08591	-3.43407	-9.43768	2.16989	-0.857713	
30.5217	-2.64401	3.11602	8.05278	0.720947	-6.52007	1.1886	-1.30176	-1.16121	-6.07043	-0.128767	1.34004	3.93157	9.77458	
30.8572	-1.86952	3.12511	5.28153	-0.160628	-7.59301	0.0223715	4.14147	3.54879	-2.77257	-5.06628	0.566684	3.11347	2.353	
31.8425	-2.2179	0.840305	3.36598	-0.699861	-8.75696	-1.38401	3.64707	-0.277725	-2.49679	-0.206168	4.2914	4.96695	-0.16996	
34.1469	-1.1042	2.9466	5.39385	-2.13844	-2.02298	-2.29914	-3.74657	0.159364	3.06718	8.53678	-0.164234	1.02473	-0.416766	
34.4174	-2.10089	-0.0388484	3.23143	1.9917	-2.00449	-2.37096	2.10297	1.8738	5.16035	6.7371	-1.69804	1.92486	2.44418	
33.6887	-2.14788	2.66774	2.6797	-1.35474	-0.684902	3.45726	-2.91424	-1.84282	5.86481	-2.77652	-4.89684	-2.33375	4.14358	
34.8069	-2.95739	1.09742	-1.44917	0.566132	0.471806	-4.17023	-6.58201	1.25819	-0.745375	-0.337424	-2.42278	5.38698	7.11515	
36.3316	-2.65747	2.10071	2.79212	-1.99079	-6.78182	0.507654	-3.36312	-3.91797	2.33716	-1.83635	-0.784536	4.65208	3.26615	
36.9675	-2.67206	2.53042	4.16999	3.50065	-1.25739	1.68056	-3.35534	-0.954895	3.15775	0.663826	-0.789489	5.7495	1.05823	
36.1279	-4.09815	0.671376	5.07006	7.18018	0.196538	4.1476	0.657496	-0.083253	2.53574	3.69563	1.9188	1.64583	-2.6868	
36.6781	-2.81982	2.22805	6.10716	2.55291	-3.04308	3.33212	1.44366	-6.19876	1.21037	4.7457	0.429002	1.22445	-3.11853	
37.9814	-3.18831	2.4806	2.75773	4.26408	1.70993	2.44345	4.09005	0.322259	0.0557845	4.07904	1.16192	1.27057	-2.07232	
38.0315	-0.742855	5.14864	1.51646	-0.216503	0.922683	4.65369	2.71398	-0.568583	-1.58743	-2.89935	-2.66503	0.21996	-3.16558	
39.4473	0.494372	3.77707	2.6367	5.34938	-4.22813	3.88016	9.90169	1.01513	3.67105	1.96481	-3.05256	2.5567	-3.10596	
39.5799	-0.200829	2.61469	1.89636	7.99177	5.51906	5.94976	2.448	-5.80763	-0.912913	3.12023	-3.16243	0.586111	-1.8952	
39.7964	-1.02763	5.59985	2.20156	7.15684	3.36061	3.83182	0.243029	-3.59616	1.30811	-4.95554	-2.97135	4.41419	-1.65326	
39.7547	-0.291905	4.01548	0.72119	0.8252	0.294616	-0.728571	-0.803116	0.0373522	7.48048	4.05153	-2.46071	1.43344	-3.20442	
41.2936	-0.631655	4.3494	1.90129	1.75178	-0.161733	1.56987	-1.86657	-1.44945	-1.32958	-2.75255	-2.23232	-0.299798	-5.62605	
41.2759	-1.11337	4.51537	4.14619	3.65487	-4.09235	6.87024	7.15666	0.542227	4.40173	3.42232	4.48762	3.93855	0.679841	
41.4006	-0.88253	0.578944	5.69464	7.71112	-0.0116994	3.47665	1.24667	4.14398	-3.81465	2.47111	1.13373	-2.0834	1.36502	
41.3325	-2.10546	2.68987	7.98753	2.96775	0.844865	9.40675	6.35729	2.96212	2.43112	0.487504	10.9865	-2.80308	-3.50532	
57.0615	-4.42658	7.78435	1.09642	-8.40367	0.804323	3.69427	-4.26736	-0.747561	3.06287	-0.389885	-1.00408	2.24092	1.15534	
61.4214	-5.75595	8.82868	2.86183	-7.88562	-0.932116	4.21431	-2.19203	0.54618	0.0875477	3.10309	2.82085	3.14913	0.800104	
57.46	-11.1342	17.2807	13.701	-0.794616	3.43083	-1.72135	4.24245	4.07905	0.767149	2.98523	2.93688	2.14353	-2.1654	
57.743	-10.0774	22.2296	10.57	-1.47305	-0.566609	0.95311	4.72087	6.87689	1.9713	2.99246	2.52289	-1.78043	-0.238537	
57.0005	-11.0583	23.7283	9.00945	0.135444	-1.02184	0.206693	-0.0912434	6.11393	4.7336	2.20084	3.82389	-1.49754	-0.725434	
57.1558	-11.1938	23.8116	7.92428	-0.599827	2.1419	2.79403	-1.76552	5.60969	5.42553	0.853295	5.84392	-1.29645	0.039701	
