6.43293	-4.5883	6.0246	-1.06939	7.42146	0.337069	-3.61597	8.29177	-3.6331	-8.25836	5.70344	-0.748451	-4.50759	-2.20447	
19.7591	-3.52418	6.90721	4.91604	3.76209	-7.74563	-3.45466	1.94546	-5.22932	-4.87765	1.52687	2.75393	-3.66403	-1.41896	
25.0015	-1.79556	4.28876	6.21332	0.290802	-8.54042	1.46864	5.86115	-2.59864	-11.5149	-2.68325	0.940087	0.528672	4.36536	
28.1089	-0.173768	0.289593	2.66045	-1.85853	-3.4825	-6.04486	2.98548	3.64973	-4.79701	0.354314	4.80834	-0.444785	6.79214	
30.6953	-1.471	-0.489561	0.490882	-6.41062	-3.61611	-2.49287	1.82031	3.70316	-1.26632	3.52326	3.23713	-1.51415	-0.862995	
32.2136	-1.32092	-0.327054	3.01182	-1.5416	-0.610672	2.67548	8.49239	1.63952	-4.753	-6.96362	0.758192	-4.72909	-2.66012	
33.1817	-1.24825	-1.62231	1.99966	-1.87757	-7.67657	-2.48318	1.32032	-0.0647489	-2.30516	-3.58418	6.22796	6.7088	2.46238	
34.2997	-0.529796	2.87404	4.4814	2.28353	-10.4109	-1.68744	-1.09712	0.750662	-0.653964	-5.48375	3.85377	3.08102	-1.73512	
34.7913	-2.45966	3.50768	3.42804	-0.382618	-10.8086	-2.52101	1.90233	2.81672	0.164247	-1.80506	1.38643	4.92667	0.435012	
34.8811	-0.767704	4.9975	3.60344	0.168686	-9.46625	-5.20485	-2.91085	-5.35555	4.7684	1.0793	-1.09769	1.38981	-1.53045	
36.3969	-2.74821	3.17949	-0.128095	0.101588	-0.77503	-1.04943	3.76775	1.10395	3.0593	0.925967	7.0384	2.74562	3.35332	
36.8445	-3.84682	1.54526	0.699901	-0.302214	-6.99701	-0.358205	3.49696	0.701336	3.88674	2.4067	3.98617	-1.44617	6.01332	
37.4135	-1.60817	3.87038	1.54713	3.25668	-8.36199	-6.92675	-0.587802	-1.7541	2.52803	-0.809323	-3.01646	-3.90973	5.90841	
38.4275	-2.79009	3.0463	5.83594	1.69283	-8.82632	-4.24798	-3.68934	-6.56925	-10.5047	-5.91677	1.93302	0.412354	2.22711	
39.1632	-1.99976	2.74199	1.64937	-4.66348	-8.79335	-0.391531	-1.54831	-2.83007	-3.61401	-4.16507	-1.73496	-2.3846	0.76921	
39.4329	-3.86018	3.98646	2.17131	-2.76154	-7.55769	-2.902	-5.89906	0.314676	-7.54994	-0.8122	-1.10002	0.732866	5.15519	
39.3909	-3.05071	1.96107	2.91947	-1.38674	-8.26816	-6.63494	-1.22319	-0.679575	-2.01466	-2.54589	-6.18375	2.46564	2.30655	
